Time Since Start,Pressure,Flow,Apparent Power Ext,Apparent Power Int,Active Power Ext,Active Power Int,Reactive Power Ext,Reactive Power Int,World Time
5951,5.384314,2.933163,34.56054,23.69954,16.32565,12.069262,29.44471,-15.25797,47:23.3
5952,5.420093,1.018068,34.552,23.79637,16.3744,12.020337,29.41292,-15.275036,47:24.3
5953,5.445032,0.8024782,34.5733,23.73017,16.4542,12.018427,29.44785,-15.300714,47:25.3
5954,5.465173,0.6438382,34.51132,23.64406,16.3905,12.113539,29.23924,-15.2874,47:26.3
5955,5.473743,0.5922603,34.46948,23.56925,16.29009,11.617014,29.29859,-15.2472,47:27.3
5956,5.478357,0.5430628,34.50301,23.59635,16.41764,11.722004,29.31361,-15.0039,47:28.3
5957,5.481311,0.540194,34.48575,23.58735,16.23383,11.924353,29.26122,-15.10411,47:29.3
5958,5.482276,0.5404992,34.59959,23.57149,16.25113,12.038076,29.49215,-15.0934,47:30.3
5959,5.482715,0.5404992,34.68688,23.58113,16.38363,11.661303,29.65078,-15.2767,47:31.3
5960,5.483057,0.540194,34.74534,23.56293,16.51932,11.520185,29.6943,-15.062478,47:32.3
5961,5.483094,0.540194,34.71266,23.57629,16.42923,12.01,29.46363,-14.998691,47:33.3
5962,5.482886,0.5403161,34.68988,23.62156,16.28496,12.043219,29.59148,-14.7395,47:34.3
5963,5.482703,0.540194,34.59417,23.64876,16.38762,11.979435,29.59659,-14.99811,47:35.3
5964,5.482471,0.540194,34.48821,23.61858,16.43625,12.013719,29.44758,-15.16402,47:36.3
5965,5.472998,0.9067333,34.48572,23.58487,16.29938,11.990327,29.3273,-15.13189,47:37.3
5966,5.428736,1.780688,34.53657,23.61947,16.44306,11.87493,29.33902,-15.191715,47:38.3
5967,5.44082,0.8307999,34.5314,23.69741,16.3902,12.000226,29.47075,-15.15455,47:39.3
5968,5.459766,0.6829642,34.46917,23.64576,16.1787,12.124015,29.38512,-15.0955,47:40.3
5969,5.469727,0.6078862,34.45284,23.57959,16.45558,11.897323,29.45023,-15.011,47:41.3
5970,5.475525,0.5791978,34.40623,23.56466,16.28946,11.666425,29.31842,-14.9505,47:42.5
5971,5.478345,0.5409875,34.35298,23.55306,16.20864,11.39902,29.20252,-15.1312,47:43.9
5972,5.481079,0.540194,34.32536,23.49971,16.42879,11.458135,29.31832,-15.08705,47:45.0
5973,5.481982,0.540194,34.33562,23.54167,16.25596,11.990897,29.34094,-14.98023,47:45.3
5974,5.482398,0.5410486,34.41575,23.54926,16.33434,11.613339,29.32837,-15.0546,47:46.3
5975,5.482422,0.540194,34.41353,23.59644,16.34573,11.740542,29.3258,-15.039001,47:47.3
5976,5.482557,0.5403161,34.39658,23.6736,16.19065,11.923243,29.28174,-14.95111,47:48.3
5977,5.482532,0.540194,34.4387,23.66822,16.38319,11.862679,29.44598,-15.118085,47:49.3
5978,5.482435,0.5405602,34.35608,23.60458,16.22635,12.110953,29.30815,-15.0875,47:50.3
5979,5.414368,3.615944,34.34622,23.57227,16.29083,11.972496,29.20968,-15.01356,47:51.3
5980,5.400244,1.331319,34.31201,23.62303,16.2166,11.986646,29.28538,-15.121659,47:52.3
5981,5.438697,0.8716963,34.42618,23.66165,16.26897,12.095176,29.45248,-14.6721,47:53.3
5982,5.458679,0.7309406,34.5487,23.64366,16.5561,12.051397,29.41443,-14.768142,47:54.3
5983,5.467798,0.6572667,34.57643,23.60655,16.34678,11.991739,29.56747,-15.0357,47:55.3
5984,5.475013,0.5990355,34.55024,23.64956,16.24692,12.113402,29.39083,-14.9432,47:56.3
5985,5.478345,0.5856071,34.60928,23.69877,16.50081,12.011515,29.44558,-14.876,47:57.3
5986,5.480384,0.5550876,34.65736,23.64673,16.48813,11.49761,29.48008,-15.10621,47:58.3
5987,5.481385,0.5436732,34.70564,23.6351,16.32033,11.539177,29.67734,-15.06757,47:59.3
5988,5.481555,0.5445888,34.74041,23.63355,16.24021,11.86903,29.63887,-15.01385,48:00.3
5989,5.48147,0.5415979,34.81955,23.59714,16.45946,11.945315,29.71248,-15.06366,48:01.3
5990,5.48125,0.5472135,34.84992,23.57263,16.56941,12.008554,29.83583,-15.2785,48:02.3
5991,5.480665,0.5680888,34.81498,23.62672,16.61589,12.072423,29.79484,-15.2476,48:03.3
5992,5.4797,0.5849357,34.86079,23.62279,16.51536,12.066599,29.61274,-15.11949,48:04.3
5993,5.478711,0.5951291,34.84969,23.6388,16.55812,11.55511,29.68758,-15.140753,48:05.3
5994,5.477832,0.5947018,34.78434,23.62758,16.37396,11.535496,29.57779,-15.1844,48:06.3
5995,5.477149,0.5937252,34.79369,23.59149,16.45102,11.905929,29.66046,-15.1258,48:07.3
5996,5.476746,0.5943356,34.8333,23.58463,16.33695,11.967868,29.6739,-15.113684,48:08.3
5997,5.476587,0.5943966,34.74669,23.6472,16.44252,12.130935,29.66868,-15.05133,48:09.3
5998,5.476538,0.5932369,34.68128,23.61502,16.44926,12.155374,29.56799,-15.0926,48:10.3
5999,5.476502,0.5942135,34.69202,23.54714,16.37699,11.872162,29.58947,-15.11,48:11.3
6000,5.476648,0.5949459,34.79773,23.56322,16.35611,11.915941,29.67447,-15.1505,48:12.3
6001,5.476794,0.5898187,34.85925,23.6083,16.38034,11.769993,29.69129,-15.04599,48:13.3
6002,5.477808,0.5483731,34.78998,23.68448,16.33815,11.572374,29.70509,-14.7666,48:14.3
6003,5.479492,0.540194,34.74354,23.68149,16.55751,11.868285,29.4698,-15.123733,48:15.3
6004,5.481055,0.540194,34.75834,23.63251,16.58577,12.044325,29.58963,-15.26499,48:16.3
6005,5.481568,0.5446498,34.7805,23.67867,16.4465,11.961435,29.59516,-15.175597,48:17.3
6006,5.481751,0.540194,34.74043,23.70669,16.40398,12.034624,29.57289,-15.17354,48:18.3
6007,5.481934,0.540194,34.73321,23.691,16.42547,11.85451,29.59429,-15.245166,48:19.3
6008,5.456055,1.200208,34.78999,23.65972,16.30184,11.990144,29.64616,-15.16284,48:20.3
6009,5.419092,1.741561,34.86004,23.71484,16.56544,11.721613,29.49372,-14.9913,48:21.3
6010,5.447022,0.7680524,34.83565,23.68488,16.56909,11.744652,29.58911,-15.2885,48:22.3
6011,5.46322,0.6498201,34.80856,23.65482,16.47237,11.865894,29.68328,-15.28518,48:23.3
6012,5.472144,0.595129,34.76846,23.60023,16.39183,11.984727,29.62268,-15.26443,48:24.3
6013,5.476953,0.5564915,34.76132,23.57785,16.43017,12.029996,29.63463,-15.1072,48:25.3
6014,5.479346,0.540194,34.74133,23.55437,16.45678,11.941529,29.63473,-15.02496,48:26.3
6015,5.481653,0.540194,34.81869,23.48843,16.50644,12.064978,29.56308,-15.27155,48:27.3
6016,5.482276,0.540194,34.84549,23.57229,16.52912,11.878822,29.69567,-15.13788,48:28.3
6017,5.482605,0.540194,34.76008,23.63304,16.40325,11.596349,29.61991,-15.05933,48:29.3
6018,5.482813,0.5402551,34.80374,23.64034,16.36619,11.62912,29.72832,-15.22989,48:30.3
6019,5.482837,0.540194,34.86104,23.61107,16.42278,11.505248,29.87907,-15.11622,48:31.3
6020,5.48274,0.540194,38.32791,23.587,39.72554,11.319823,29.43941,-15.040209,48:32.3
6021,5.482618,0.540194,271.896,23.57001,288.7242,11.534728,29.0947,-15.187649,48:33.3
6022,5.482483,0.540194,502.3642,23.48916,508.8135,11.767278,30.96605,-14.97652,48:34.3
6023,5.482459,0.540194,536.7672,23.50966,536.802,11.873848,31.42803,-15.067614,48:35.3
6024,5.482312,0.540194,535.8219,23.46176,535.8084,11.94129,31.3145,-15.022462,48:36.3
6025,5.482178,0.540194,534.727,23.47,534.7645,11.88969,31.28016,-14.957473T,48:37.3
6026,5.48219,0.540194,534.1817,23.5221,534.1983,11.901968,31.37335,-15.073911,48:38.3
6027,5.482044,0.540194,533.7776,23.52353,533.6729,12.078221,31.5068,-15.000507,48:39.3
6028,5.481971,0.540194,533.6954,23.52264,533.6073,12.014679,31.16484,-15.13282,48:40.3
6029,5.481897,0.540194,533.4091,23.55003,533.4091,12.0221,31.06252,-15.132853,48:41.3
6030,5.481958,0.540194,533.0155,23.58038,533.0501,11.953229,31.24951,-15.02552,48:42.3
6031,5.481897,0.540194,532.5841,23.56326,532.5874,11.895446,31.16731,-15.18001,48:43.3
6032,5.481787,0.540194,532.1061,23.55355,532.1502,11.685707,31.11424,-14.97908,48:44.3
6033,5.481799,0.540194,531.2035,23.47221,531.2066,11.232868,31.27065,-14.72379,48:45.3
6034,5.481616,0.5411706,531.4141,23.44722,531.3986,11.57567,31.31839,-15.03397,48:46.3
6035,5.481531,0.5404992,531.7292,23.49992,531.7143,11.903504,31.06258,-14.9778,48:47.3
6036,5.481543,0.540194,532.2126,23.53037,532.1885,11.969608,31.10367,-15.00692,48:48.3
6037,5.481519,0.540194,532.4938,23.46085,532.4916,12.015005,31.1785,-14.99829,48:49.3
6038,5.481592,0.540194,532.4502,23.45483,532.4396,12.129313,31.20983,-15.13644,48:50.3
6039,5.481494,0.5403161,531.9691,23.51457,531.9953,11.969544,31.20631,-15.2574,48:51.3
6040,5.481543,0.540194,531.499,23.54385,531.5521,11.710789,31.29707,-15.030032,48:52.3
6041,5.481482,0.540194,531.5902,23.57197,531.675,11.474399,31.05865,-15.099257,48:53.3
6042,5.48147,0.540194,532.0067,23.5405,531.9973,11.978502,31.00842,-15.158137,48:54.3
6043,5.481458,0.5414759,532.2318,23.56615,532.2234,11.966099,31.13852,-15.0046,48:55.3
6044,5.481397,0.540194,532.3669,23.5812,532.4755,11.935456,31.27411,-15.004905,48:56.3
6045,5.481446,0.540194,532.419,23.55146,532.4211,11.636982,31.23939,-14.972759,48:57.3
6046,5.48147,0.540194,532.3614,23.58636,532.3645,11.531816,31.21815,-15.049398,48:58.3
6047,5.481494,0.540194,532.1969,23.54976,532.1932,11.967974,31.35733,-15.12544,48:59.3
6048,5.481433,0.5404382,532.2561,23.51773,532.0917,11.627764,31.29272,-14.9719,49:00.3
6049,5.481311,0.540194,532.1635,23.56371,532.1554,11.498723,31.17679,-15.17905,49:01.3
6050,5.481311,0.540194,532.2293,23.58203,532.1974,11.695028,31.18168,-15.14858,49:02.3
6051,5.48136,0.5402551,531.7619,23.5739,531.7578,11.992031,31.26819,-15.018826,49:03.3
6052,5.481323,0.540194,531.4604,23.55164,531.4864,11.54334,31.20926,-15.132162,49:04.3
6053,5.481275,0.540194,527.8188,23.56479,519.925,11.518399,31.36688,-15.120221,49:05.3
6054,5.481299,0.540194,363.977,23.61393,306.9848,11.806206,32.15577,-15.038029,49:06.3
6055,5.481336,0.5406823,78.19227,23.67109,63.76837,11.928266,30.64519,-15.0364,49:07.9
6056,5.471619,0.9617898,35.05388,23.69321,16.53825,12.022827,29.64361,-15.2115,49:09.1
6057,5.421326,1.713423,34.80512,23.71594,16.59197,12.129551,29.52272,-15.20102,49:09.3
6058,5.44292,0.7903925,34.76535,23.71721,16.48806,11.986815,29.58826,-15.13182,49:10.3
6059,5.460901,0.6640421,34.68684,23.5914,16.20797,11.985094,29.55841,-15.17319,49:11.3
6060,5.470264,0.5947018,34.6599,23.55051,16.38269,12.061689,29.55348,-15.0501,49:12.3
6061,5.47594,0.5600319,34.56347,23.66068,16.51349,12.016007,29.42166,-15.14383,49:13.3
6062,5.478431,0.540194,34.52386,23.72695,16.49115,12.041976,29.60637,-15.1555,49:14.3
6063,5.480994,0.540194,34.56863,23.63638,16.17465,12.039026,29.39388,-15.03629,49:15.3
6064,5.481897,0.5406823,34.52143,23.5827,16.4201,11.608716,29.29235,-15.118782,49:16.3
6065,5.482202,0.540255,34.55876,23.60922,16.39415,11.424474,29.36779,-15.06802,49:17.3
6066,5.482227,0.540194,34.65876,23.62769,16.23298,11.866125,29.55669,-15.01837,49:18.3
6067,5.482312,0.540194,34.61602,23.62309,16.43642,12.042699,29.47473,-14.80929,49:19.3
6068,5.4823,0.5404381,34.53809,23.62789,16.52529,12.127877,29.34988,-14.920177,49:20.3
6069,5.411182,3.565769,34.49876,23.69134,16.42999,11.926274,29.39226,-15.21561,49:21.3
6070,5.396985,1.278094,34.46336,23.82082,16.27028,11.871539,29.56293,-15.23406,49:22.3
6071,5.439624,0.8485625,34.4753,23.74472,16.37561,12.199824,29.53338,-15.1769,49:23.3
6072,5.459998,0.694012,34.52645,23.66314,16.28435,12.16408,29.45924,-15.134043,49:24.3
6073,5.47107,0.6053226,34.45846,23.72939,16.14924,12.096072,29.33045,-15.10629,49:25.3
6074,5.47655,0.5691266,34.43616,23.7005,16.17492,11.855612,29.39327,-15.032102,49:26.4
6075,5.480225,0.540194,34.51581,23.65321,16.21711,11.709269,29.46381,-14.63946,49:27.3
6076,5.482202,0.540194,34.52992,23.66424,16.43307,11.419281,29.45914,-14.67091,49:28.3
6077,5.48291,0.5404992,34.61949,23.68288,16.43053,11.768786,29.48333,-14.92531,49:29.3
6078,5.483142,0.540194,34.62657,23.68093,16.21827,11.97638,29.53641,-15.154652,49:30.3
6079,5.483155,0.540194,34.61332,23.62149,16.37466,11.948016,29.4904,-15.06535,49:31.3
6080,5.482959,0.540194,34.64179,23.60236,16.44519,11.973114,29.52384,-15.01194,49:32.3
6081,5.482788,0.540194,34.6107,23.65141,16.41238,12.021894,29.42257,-14.895238,49:33.3
6082,5.482459,0.540194,34.55466,23.6471,16.23536,11.639502,29.39944,-14.992981,49:34.3
6083,5.464771,1.686504,34.54188,23.59517,16.3922,11.421106,29.5136,-15.256353,49:35.3
6084,5.425123,1.838125,34.51839,23.72001,16.58146,11.98963,29.50531,-15.346411,49:36.3
6085,5.44032,0.8289081,34.51998,23.72695,16.38487,12.120274,29.4354,-15.277621,49:37.3
6086,5.458899,0.6902888,34.56435,23.66161,16.32206,12.034568,29.53211,-15.0395,49:38.3
6087,5.467847,0.6214369,34.56246,23.66827,16.42588,12.10654,29.5713,-15.11581,49:39.3
6088,5.475562,0.5799304,34.48155,23.69283,16.35388,11.954144,29.37609,-15.0029,49:40.3
6089,5.478821,0.540133,34.4307,23.65958,16.25839,11.827362,29.33076,-15.023337,49:41.3
6090,5.481177,0.5403771,34.43806,23.63426,16.39989,11.980504,29.3867,-15.03079,49:42.3
6091,5.481995,0.540194,34.45898,23.61137,16.413,11.810322,29.33032,-15.185168,49:43.3
6092,5.482349,0.5403161,34.51627,23.60875,16.22678,11.528198,29.43222,-15.1319,49:44.3
6093,5.482398,0.540255,34.56115,23.66681,16.27173,11.877872,29.43413,-14.93233,49:45.3
6094,5.482483,0.540255,34.59386,23.69213,16.59955,12.081965,29.41448,-14.75496,49:46.3
6095,5.482459,0.540194,34.60305,23.73365,16.3503,12.024231,29.57769,-14.867934,49:47.3
6096,5.482471,0.540194,34.66006,23.73506,16.20437,11.901793,29.49524,-15.06656,49:48.3
6097,5.401453,3.777147,34.70945,23.71245,16.4224,12.006481,29.54901,-15.191401,49:49.3
6098,5.406726,1.238662,34.60556,23.8383,16.48961,12.18188,29.45963,-15.040693,49:50.3
6099,5.43595,0.9038639,34.57802,23.83032,16.41665,12.121983,29.44614,-15.13122,49:51.3
6100,5.460083,0.7236769,34.58305,23.77922,16.39216,11.874796,29.51117,-15.157,49:52.3
6101,5.470032,0.637124,34.53092,23.76964,16.38203,12.068931,29.28286,-15.0202,49:53.4
6102,5.475586,0.5957394,34.60796,23.70076,16.40367,11.914506,29.53809,-15.1196,49:54.3
6103,5.478577,0.5882317,34.5991,23.66111,16.28817,11.995383,29.45416,-15.22469,49:55.3
6104,5.480493,0.5637551,34.58006,23.67501,16.45865,11.873402,29.52498,-14.9665,49:56.3
6105,5.481092,0.6472005,33.60874,23.16436,16.6846,11.882937,29.07954,-14.31438,49:57.3
6106,5.481287,0.5602148,34.60941,23.6809,16.39534,11.570113,29.48886,-15.20046,49:58.3
6107,5.48086,0.5693707,34.65334,23.64555,16.40511,11.48829,29.49089,-15.131416,49:59.3
6108,5.480225,0.577672,34.70896,23.64784,16.48937,11.795732,29.57871,-15.06794,50:00.3
6109,5.47981,0.5790759,34.71069,23.71645,16.58927,11.914416,29.57275,-15.19867,50:01.3
6110,5.479175,0.5924434,34.73308,23.70874,16.50153,11.897733,29.70764,-15.2438,50:02.3
6111,5.478711,0.594946,34.75296,23.75536,16.28341,11.91084,29.54455,-15.195913,50:03.3
6112,5.477832,0.5943967,34.69716,23.77526,16.19783,11.893808,29.56647,-15.2321,50:04.3
6113,5.477295,0.595129,34.65579,23.75121,16.48579,11.858887,29.6004,-15.169598,50:05.3
6114,5.476966,0.5941525,34.6612,23.74321,16.57325,12.03851,29.53273,-15.120492,50:06.3
6115,5.47677,0.5938472,34.65246,23.65136,16.38789,11.909589,29.52247,-15.0969,50:07.3
6116,5.476733,0.5945797,34.67003,23.64567,16.27758,11.984641,29.53997,-15.1973,50:08.3
6117,5.476794,0.5938473,34.6859,23.66459,16.34932,11.976048,29.59751,-15.13589,50:09.3
6118,5.476856,0.5932979,34.65889,23.73998,16.56892,11.635542,29.58705,-15.003,50:10.3
6119,5.477051,0.5738263,34.71127,23.68007,16.61774,11.475974,29.59378,-15.021,50:11.3
6120,5.478431,0.5405603,34.71671,23.6641,16.3804,11.707837,29.69531,-15.183223,50:12.3
6121,5.480176,0.540194,34.7,23.70595,16.37272,11.905779,29.60323,-15.139131,50:13.3
6122,5.481433,0.5455655,34.69284,23.74011,16.30428,11.896455,29.6466,-15.13435,50:14.3
6123,5.481507,0.5455655,34.64189,23.76283,16.53772,11.85958,29.56627,-15.19837,50:15.3
6124,5.481787,0.540194,34.73293,23.72782,16.60434,11.966623,29.5267,-15.167111,50:16.3
6125,5.473853,1.642738,34.82506,23.6891,16.4372,12.012001,29.80973,-15.050585,50:17.3
6126,5.427576,2.046695,34.80512,23.68896,16.40167,11.682264,29.7001,-15.059962,50:18.3
6127,5.430494,0.8330586,34.72264,23.79421,16.30626,11.420211,29.48874,-15.1716,50:19.3
6128,5.453906,0.7226394,34.69854,23.72474,16.27185,11.558044,29.55586,-15.0521,50:20.3
6129,5.465027,0.7312151,33.7198,23.18599,16.85344,12.06746,29.29078,-14.549194,50:21.3
6130,5.473633,0.5863394,34.72856,23.66929,16.62737,11.943439,29.86447,-15.2697,50:22.3
6131,5.478101,0.540194,34.75836,23.64247,16.49277,11.917488,29.74665,-15.20607,50:23.3
6132,5.480787,0.5403772,34.79723,23.60544,16.256,11.988826,29.66494,-15.110798,50:24.3
6133,5.482044,0.540194,34.79777,23.64343,16.37649,12.075365,29.71994,-15.20349,50:25.3
6134,5.482483,0.540194,34.78647,23.67488,16.54955,11.928082,29.4825,-15.262856,50:26.3
6135,5.482654,0.540194,34.7607,23.65488,16.60684,11.749424,29.70443,-15.118769,50:27.4
6136,5.482776,0.5410486,34.81851,23.60186,16.50168,11.595946,29.89793,-15.1223,50:28.3
6137,5.482825,0.540194,34.87007,23.67133,16.57492,11.670294,29.7505,-15.115579,50:29.3
6138,5.482642,0.540194,124.19363,23.653,123.51761,11.580215,29.25479,-15.03294,50:30.3
6139,5.482507,0.540194,428.8475,23.57954,406.201,11.665306,29.59933,-14.918404,50:31.3
6140,5.482446,0.540194,536.1939,23.54351,536.5393,12.026416,31.2971,-15.054444,50:32.5
6141,5.482288,0.540194,534.812,23.55159,534.7627,11.977674,31.41473,-15.180802,50:34.1
6142,5.482227,0.540194,534.2511,23.6036,534.0304,11.744503,31.12317,-15.147728,50:34.3
6143,5.482239,0.540194,533.4967,23.63378,533.5277,11.517986,31.23761,-15.09584,50:35.3
6144,5.482105,0.540194,532.8807,23.58668,532.9499,11.568499,31.45604,-15.03005,50:36.3
6145,5.482019,0.540194,532.6162,23.56429,532.511,11.649947,31.32878,-15.092878,50:37.3
6146,5.481897,0.540194,532.3664,23.63275,532.3619,11.912551,31.41279,-15.17984,50:38.3
6147,5.481824,0.540255,532.3811,23.65387,532.3777,11.904842,31.3372,-15.062467,50:39.3
6148,5.481885,0.5403161,532.1287,23.64,532.1375,11.898543,31.18273,-14.981298,50:40.3
6149,5.48186,0.540194,531.2608,23.6246,531.2902,11.874836,31.06216,-14.822665,50:41.3
6150,5.481726,0.540194,530.6565,23.55358,530.6784,11.557613,31.22681,-14.62119,50:42.3
6151,5.481812,0.540255,530.6893,23.52933,530.6776,11.79733,31.22307,-14.963975,50:43.3
6152,5.481653,0.540194,530.8047,23.54183,530.7533,11.878592,31.1138,-14.911324,50:44.3
6153,5.481616,0.540194,530.9705,23.58705,530.9085,11.715545,31.18558,-14.82539,50:45.3
6154,5.481568,0.540194,531.0294,23.66072,531.0057,11.578946,31.35501,-14.83237,50:46.3
6155,5.481641,0.540194,531.2292,23.66917,531.2092,11.978147,31.09962,-15.11309,50:47.3
6156,5.481604,0.540194,531.523,23.59863,531.5285,11.784264,31.02837,-15.118226,50:48.3
6157,5.481629,0.5404382,531.3722,23.52335,531.378,11.488181,31.36226,-15.04871,50:49.3
6158,5.481629,0.5404992,531.3848,23.53639,531.3675,11.810935,31.41391,-15.0809,50:50.3
6159,5.481616,0.540194,531.7883,23.59586,531.7851,12.003157,31.28814,-14.98605,50:51.3
6160,5.481604,0.540194,531.6293,23.55647,531.6765,11.904008,31.29174,-15.03491,50:52.3
6161,5.481629,0.540194,531.2369,23.54298,531.2369,11.48822,31.06094,-15.132641,50:53.3
6162,5.481543,0.540194,531.2317,23.60862,531.2583,11.751962,31.15499,-15.19778,50:54.3
6163,5.481568,0.540194,530.9361,23.58411,530.9566,11.907696,31.23332,-15.13419,50:55.3
6164,5.481543,0.540194,531.1433,23.60873,531.1286,11.939678,31.16273,-15.00201,50:56.3
6165,5.481519,0.540194,531.3902,23.60817,531.3846,12.053125,31.17321,-14.92875,50:57.3
6166,5.481519,0.540194,531.3141,23.59165,531.3224,12.092266,31.30206,-14.93993,50:58.3
6167,5.481446,0.540194,530.9611,23.51649,530.87,11.875637,31.33996,-15.085932,50:59.3
6168,5.481531,0.5405603,530.8893,23.39936,530.8924,12.13437,31.01176,-15.05249,51:00.3
6169,5.481433,0.540194,530.7257,23.4406,530.752,12.079935,31.11198,-14.777331,51:01.3
6170,5.481519,0.540133,531.1675,23.49696,531.3062,11.92631,31.41343,-14.788317,51:02.3
6171,5.481421,0.540255,457.0604,23.59351,427.4658,12.024601,32.26679,-14.88856,51:03.3
6172,5.481348,0.540194,266.5245,23.65419,251.5324,12.007666,31.78008,-14.95231,51:04.3
6173,5.475513,1.283771,39.82907,23.66174,20.21534,11.903584,29.93728,-15.11637,51:05.3
6174,5.425977,2.564427,35.00746,23.72601,16.55668,12.085331,29.87178,-15.28525,51:06.3
6175,5.433337,0.8816457,34.94194,23.80067,16.48144,12.206184,29.84756,-15.1973,51:07.3
6176,5.455176,0.7068303,34.9128,23.75913,16.37425,12.067335,29.69145,-15.24575,51:08.3
6177,5.467359,0.6195445,34.95749,23.6801,16.25334,11.937351,29.68665,-15.09931,51:09.3
6178,5.47312,0.5877432,34.98427,23.64449,16.35816,11.997932,29.74548,-14.78857,51:10.3
6179,5.478211,0.5403771,34.98874,23.65191,16.51532,11.77162,29.76492,-14.94928,51:11.3
6180,5.480579,0.540194,35.02885,23.68431,16.58763,11.542665,29.9131,-15.216422,51:12.3
6181,5.481787,0.540194,35.04591,23.74746,16.45674,11.784128,29.86603,-15.25951,51:13.3
6182,5.4823,0.5406823,34.99962,23.75232,16.49666,11.878661,29.73854,-15.209682,51:14.3
6183,5.482557,0.5403161,34.92518,23.59149,16.47597,11.567986,29.84271,-15.2137,51:15.3
6184,5.482544,0.5403161,34.91242,23.57031,16.58584,11.644009,29.85043,-15.1194,51:16.3
6185,5.482398,0.540194,34.91947,23.67725,16.55403,11.898395,29.84621,-15.16474,51:17.3
6186,5.463672,1.960445,34.94555,23.74951,16.58595,11.924468,29.7747,-15.070744,51:18.3
6187,5.386145,3.019227,34.96908,23.76414,16.5991,12.044201,29.75681,-14.728532,51:19.3
6188,5.419092,1.035098,34.90642,23.88725,16.52636,12.208919,29.78998,-14.90652,51:20.3
6189,5.44939,0.7737898,34.82224,23.70264,16.39942,12.021021,29.71816,-15.27742,51:21.3
6190,5.463147,0.6644085,34.82062,23.64274,16.33336,11.943583,29.61343,-15.2,51:22.3
6191,5.473474,0.5993408,34.79257,23.70108,16.37569,11.851487,29.60044,-15.1326,51:23.3
6192,5.478748,0.5408654,34.7161,23.73076,16.53276,11.628656,29.65692,-15.1671,51:24.3
6193,5.481665,0.540194,34.76793,23.68658,16.47933,11.703661,29.70651,-15.12614,51:25.3
6194,5.48263,0.5406823,34.78186,23.63557,16.52458,12.010101,29.58184,-15.00671,51:26.3
6195,5.483252,0.540133,34.72892,23.59216,16.56586,11.524681,29.38475,-14.92529,51:27.3
6196,5.483325,0.540194,34.69921,23.61835,16.58028,11.760841,29.39737,-14.62132,51:28.3
6197,5.483374,0.540194,34.67124,23.70576,16.25825,12.07388,29.45149,-14.902411,51:29.3
6198,5.48335,0.540194,34.74038,23.73892,16.36848,11.87125,29.70959,-15.132678,51:30.3
6199,5.483155,0.540194,34.76714,23.70315,16.53721,11.955928,29.71155,-15.14971,51:31.3
6200,5.48291,0.540194,34.79651,23.67299,16.56643,12.002719,29.70723,-14.811474,51:32.3
6201,5.48274,0.540194,34.8458,23.69274,16.50386,11.83769,29.62144,-14.840508,51:33.3
6202,5.482557,0.540194,34.82839,23.71819,16.54835,11.545045,29.72585,-15.20036,51:34.3
6203,5.482435,0.540194,34.753,23.68333,16.35905,11.668461,29.7955,-15.228855,51:35.3
6204,5.482288,0.540194,34.64491,23.66212,16.26043,12.06619,29.61181,-14.964544,51:36.3
6205,5.48219,0.540194,34.73789,23.63277,16.48703,11.885273,29.76192,-14.976195,51:37.3
6206,5.482093,0.5404382,34.75235,23.6091,16.58708,11.929509,29.69732,-15.16739,51:38.3
6207,5.482093,0.5404992,34.78369,23.7213,16.4104,11.787056,29.72394,-15.066742,51:39.3
6208,5.481958,0.540194,34.83429,23.76802,16.25716,11.975718,29.74976,-15.14693,51:40.3
6209,5.481799,0.540194,34.81783,23.72139,16.35803,12.091068,29.6171,-15.323491,51:41.3
6210,5.481726,0.5406213,34.78717,23.64303,16.53728,11.87636,29.68845,-15.19008,51:42.3
6211,5.481738,0.540194,34.8365,23.61794,16.54032,11.875768,29.65836,-14.985312,51:43.3
6212,5.481604,0.540194,34.86962,23.61607,16.49308,11.917828,29.64421,-15.20788,51:44.3
6213,5.481641,0.540194,34.7886,23.66601,16.3251,11.959345,29.69425,-15.070679,51:45.3
6214,5.481653,0.540194,34.78856,23.64845,16.41943,11.573674,29.87967,-15.02817,51:46.3
6215,5.481592,0.5403161,34.87074,23.62055,16.46913,11.631115,29.77111,-15.1754,51:47.3
6216,5.481543,0.5405603,34.85469,23.69178,16.57925,12.054324,29.54331,-15.1371,51:48.3
6217,5.481507,0.540194,34.76641,23.71193,16.55143,12.189184,29.68989,-15.0547,51:49.3
6218,5.481482,0.5404992,34.77816,23.65321,16.51358,11.503624,29.75136,-15.1802,51:50.3
6219,5.481519,0.540194,34.63549,23.6103,16.36267,11.752658,29.55463,-14.968152,51:51.3
6220,5.481494,0.540194,34.49437,23.63644,16.24292,11.885437,29.4043,-14.965789,51:52.3
6221,5.481446,0.540194,34.41357,23.57569,16.48446,11.501919,29.23676,-14.99646,51:53.3
6222,5.481421,0.540194,34.33121,23.54979,16.34949,11.853421,29.20316,-14.99461,51:54.3
6223,5.481397,0.540194,34.32984,23.58816,16.302,11.554728,29.04523,-15.114017,51:55.3
6224,5.481421,0.5404382,34.27332,23.55951,16.44271,11.583678,29.1397,-15.10576,51:56.3
6225,5.481348,0.540194,34.24804,23.54047,16.19216,12.009094,29.32186,-15.02392,51:57.5
6226,5.481189,0.540194,34.24971,23.58808,16.10477,11.904919,29.24979,-14.97503,51:59.1
